saved_id,sentiment,situation,message,canal,ciutada,clas1,clas2,clas3,lng,lat,barri,data_inici
BC00292108,"7,45","5,05","Agrairem informació respecte la plaça d'aparcament per a minusválids sol·licitada al mes de febrer, prèvia liquidació de l'import corresponent, a nom de [NAME] ([ID])",Web municipal,Ciutadà,Mobilitat,Ordenació viària,Guals/ Estacionaments reservats minusvàlids,2.43369497,41.53713479,Peramàs-Esmandies,2020-01-01 00:00:00
BC00292109,5,5,Fotodenuncia: | Sot a la calçada [ADDRESS] on estan les bandes reductores de velocitat.,Fotodenuncia,Ciutadà,Manteniment de la Ciutat,Calçada,Calçada,2.44283190,41.55238524,Vista Alegre,2020-01-01 00:00:00
BC00292110,"7,45","3,8",Tel Policia Local: | Comenta que hi ha un sot a la calçada a la alçada del nº [ADDRESS] | Demana que passin a reparar el mes aviat possible,Policia Local,Intern,Manteniment de la Ciutat,Calçada,Calçada,2.42584360,41.54209079,Cerdanyola,2020-01-01 00:00:00
BC00292111,"3,75","3,8",Tel 010: | Comenta que el carrer esta molt brut i al costat del cap de la ronda Prim hi ha guants i mascaretes. | Demana que passin a netejar i desinfectar el mes aviat possible.,Telèfon 010,Ciutadà,Manteniment de la Ciutat,"Neteja viària / Recollida animals morts (gossos, gats, coloms, rates,etc.)",,2.43544303,41.53856337,Eixample,2020-01-01 00:00:00
BC00292112,"7,45","5,05","Bona tarda, | Som de l'Empresa de [NAME], i voliem demanar/preguntar varies coses | Demanar un duplicat del rebut de la taxa terrasa. | Voldriem saber si amb l'estat d'alerta al tenir la terrasa tancada, hi hauria descompte en el tribut del 2020. | Voldriem saber amb la taxa que paguem, quina quantitat de taules o metres tenim dret a possar. | En el moment que es pugui obrir terrases... hi ha possibilitat de ampliar els metres de terrasa? | Gracies per les respostes",Web municipal,Ciutadà,Gestió Tributària,Impostos/taxes,,2.43892452,41.55051523,Vista Alegre,2020-01-01 00:00:00
BC00292113,4,"3,8","he rebut avís de càrrec de la taxa de Mercats municipals: [ACCOUNT] per valor de 181,44 euros per domiciliació de: MERCAT MUNICIPAL - 1R SEMESTRE, de: [ADDRESS] del contribuent amb NIF [ID]. tenint en compte que els mercats no sedentaris estan suspesos fins a nova ordre, NO EM SEMBLA CORRECTE EL CÀRREC. estava convençut de que no vindria.",Web municipal,Ciutadà,Gestió Tributària,,,2.44086273,41.53781043,Eixample,2020-01-01 00:00:00
BC00292114,"4,5","3,8",Buenos días. Me ponía en contacto con ustedes. Porque el vecino de enfrente de la casa de [NAME] saca el perrito al balcón por la mañana a ladrar y molesta. Ahora le ha dado por cerrarle la puerta para que no moleste en el interior de su casa y eso también me molesta. Ha acudido en varias ocasiones la policía a dicha casa y no hace caso de nadie. A ver si pudiera acudir la policía para recordarle al dueño del perrito que los ladridos por la mañana molestan. Muchas gracias y un saludo. Adjunto foto.,Web municipal,Ciutadà,Policia local,,,2.44152916,41.54946179,Els Molins,2020-01-01 00:00:00
BC00292115,"5,45","3,8","Vehicle estacionat a la via pública sense moviment desde fa aproximadament un any, segons el meu coneixement.",Web municipal,Ciutadà,Policia local,Vehicle abandonat a la via pública,,2.44924368,41.54514347,Eixample,2020-01-01 00:00:00
BC00292116,"7,45",5,"Hola. | Bona tarda. | Abans del confinament, a la meva vivienda s'estaven fent obres amb els nostres pròpis medis, durant el procés d'obres l'ús de la mateixa no és habitable i fem servir la vivenda paternal. | Atès que s'ha habilitat l'activitat en la construcció, podem continuar amb les obres? Quina documentació necessitem aportar durant els trassllats entre domicilis?",Web municipal,Ciutadà,Llicències,Llicències d'obres,Permís d'obres/ Reserva estacionament per obres,2.45192654,41.53986331,Eixample,2020-01-01 00:00:00
BC00292117,"7,45",5,"Hola. | Bona tarda. | Abans del confinament, a la meva vivenda s'estaven fent obres amb els nostres pròpis medis, durant el procés d'obres l'ús de la mateixa no és habitable i fem servir la vivenda paternal. | Atès que s'ha habilitat l'activitat en la construcció, podem continuar amb les obres? Quina documentació necessitem aportar durant els trasllats entre domicilis?",Web municipal,Ciutadà,Llicències,Llicències d'obres,Permís d'obres/ Reserva estacionament per obres,2.45192654,41.53986331,Eixample,2020-01-01 00:00:00
BC00292118,"5,5",5,Que cal fer perquè el meu negoci apareixi aquesta guia?,Web municipal,Ciutadà,Direcció de Promoció Econòmica,,,2.43988081,41.53674978,Eixample,2020-01-01 00:00:00
BC00292119,"3,75","2,55","Llevan estos restos de obra en la calle desde principios de marzo, y alguna rata se ha visto cerca. Mean los perros en ella.",Web municipal,Ciutadà,Manteniment de la Ciutat,"Neteja viària / Recollida animals morts (gossos, gats, coloms, rates,etc.)",,2.43667177,41.54116855,Eixample,2020-01-01 00:00:00
BC00292120,"5,5","3,8","Sugerencia, debido a la pandemia tendrían que vigilar el parque de [ADDRESS], porque se ven mucha gente paseando por ahí con los perros sueltos jugando, y se supone que los parques están cerrados. Y gente charlando sentados sin protección ni medidas de Seguridad por los bancos que hay en los paseos de [ADDRESS], laterales a mano derecha subiendo dirección montaña.",Web municipal,Ciutadà,Policia local,Incidències sobre seguretat,,,,,2020-01-01 00:00:00
BC00292121,"7,45","3,8","Hola, | M'agradaria saber com es poden deixar sortir els nens al carrer durant una hora i no preveure per quines vies ho podran fer. Necessiten córrer i saltar, i hi ha zones de Mataró en què els carrers són estrets i el més fàcil és topar-se amb algú a menys de dos metres. No seria més fàcil deixar el passeig marítim obert i controlar-ho? O deixar alguna via sense circulació i que els nens puguin córrer tranquil·lament? Ara no deu ser tan complicat com en altres moments. | No sé si escric en el lloc correcte, però per algun lloc m'havia de queixar. A l'extrem de l'[ADDRESS] tenim el camí Ral, la plaça de l'[ADDRESS] (no deveu esperar que els nens corrin per una plaça tan petita sense topar-se?), la zona de la plaça del Gas, que compto que deu estar tancada i també és prou petita! Tampoc no deveu voler que fem voltes a l'illa de cases en què vivim. | No hi ha cap solució pensada? | Moltes gràcies per la vostra atenció.",Web municipal,Ciutadà,Protecció Civil,,,2.45349827,41.54121031,Eixample,2020-01-01 00:00:00
BC00292122,"3,4","2,55","Me dirijo a ustedes para quejarme de los okupas que viven en los bajos de nuestro edificio. Son chicos jóvenes marroquíes, que no respetan el descanso vecinal, ni el confinamiento, ya que entra mucha gente durante toda la noche y todas las noches, saliendo de la vivienda cada 10 o 15 minuts. Poniéndonos en riesgo a todos por el tema del coronavirus. Sin olvidar el ruido que hacen a cada momento de la noche i madrugada. Creemos que trapichean amb drogues, perquè no és normal el trasiego de gent que hi ha sempre. A part, trenquen les portes comunitàries de llum, aigua, gas, etc. Ja que no tenen clau per accedir a elles.... no podem dormir en tota la nit...i estan així des de les 5 de la tarda fins les 7 del matí, ja que ells després dormen de dia. Per favor, ajuda, ja!!!!",Web municipal,Ciutadà,Policia local,Incidències sobre seguretat,,2.42835036,41.54083658,Cerdanyola,2020-01-01 00:00:00
BC00292123,"3,5","3,75",La meva queixa es sobre la prohibició de no poder anar a la platja. No entenc el per què ja que en el BOE no ho prohibeixen. Jo visc a [ADDRESS] i no ho entenc..no entenc perquè no podem portar els nens a fer un passeig per la platja sempre que complim la normativa de seguretat. O es més segur fer un passeig per l'acera??? Si el govern espanyol no ho prohibeix..perquè el nostre ajuntament si? Que prevaleix? Es legal si ens multen?,Web municipal,Ciutadà,Protecció Civil,Protecció Civil,,2.45075202,41.53762962,Eixample,2020-01-01 00:00:00
BC00292124,"4,5","3,75","Hola, | No es normal que no es permeti anar a passejar amb els nens a espais oberts com passeig marítim, places i parcs. Només es pot anar per les voreres, per les voreres com ho fem per mantindre els 2 metres de separació en voreres tan estretes??? | Espero que rectifiquin el més aviat possible. | Salutacions",Web municipal,Ciutadà,Protecció Civil,Protecció Civil,,2.45265129,41.53782754,Eixample,2020-01-01 00:00:00
BC00292125,"2,95","2,55","Em sembla molt perillos per la salut que no es permeti anar a passejar als nens a la platja, o al passeig marítim o a la muntanya si queda dins del seu radi de 1km. Que han de passejar pels carrers i voreres estretes de la ciutat amb patinets i bicicletes alhora que velles comprant i treballadors en actiu??? Ens hem tornat bojos? El passeig marítim o platja és un lloc ample i airejat que garanteix els 2m de distància i evita les reunions al carrer. Es trobaran per tot els carrers amb els amics de classe i es pararan per xerrar (10min està permès) amb el tap q això provocarà al pas i a l'espai dels demés per passar! Volem una altra emergència sanitària??? Obriu ja els espais més adequats per al seu passeig!! Això no té cap sentit i poseu en perill a tothom!!",Web municipal,Ciutadà,Protecció Civil,Protecció Civil,,,,,2020-01-01 00:00:00
BC00292126,"6,45","3,8","Benvolguts senyors, novament els he d'informar que a la plaça de Can Gasol, han trencat els precintes i aixó ha provocat que avui usuaris entressin a la plaça realitzant actuacions que entén aquesta part contravenen l'ultim decret del govern dictat, com nens sols en bicicleta, que no anaven amb cap adult;"" adults jugant a pilota amb menors d'edat, etc... Agrairia doncs passessin a col.locar de nou els precintes, o el que es resolgui, aixi com vagin passant per la plaça per controlar si fos el cas, aquests comportaments.""",Web municipal,Ciutadà,Policia local,,,2.45222575,41.54512001,Eixample,2020-01-01 00:00:00
BC00292127,"7,45","3,8","Benvolguts senyors, novament els he d'informar que a la plaça de Can Gasol, han trencat els precintes i aixó ha provocat que avui usuaris entressin a la plaça realitzant actuacions que entén aquesta part contravenen l'ultim decret del govern dictat, com nens sols en bicicleta, que no anaven amb cap adult;"" adults jugant a pilota amb menors d'edat, etc... Agrairia doncs passessin a col.locar de nou els precintes.""",Web municipal,Ciutadà,Policia local,Incidències sobre seguretat,,2.45231776,41.54509624,Eixample,2020-01-01 00:00:00
BC00292128,"5,5","5,05",Tel. Civisme: | Demana que li passin a recollir uns voluminosos per la Urbanització la Cornisa ([ADDRESS]),Telèfon del civisme,Ciutadà,Manteniment de la Ciutat,Mobles i voluminosos,,2.44226449,41.56896479,Vista Alegre,2020-01-01 00:00:00
BC00292144,"3,75","3,8","La peixateria que està a [ADDRESS] (ell es diu [NAME]) l'han fet tancar i no hi estic d'acord. En canvi, la fruiteria Fruites Bantui que està a [ADDRESS], té la fruita fora i la gent va tocant-ho tot i el terra està brut i segueix oberta.",Web municipal,Ciutadà,Protecció Civil,,,,,,2020-01-01 00:00:00
BC00292164,"5,5","3,8","010: | Demana que es podin els arbres del C. [ADDRESS], cada vegada que ha de passar amb el camió per accedir a aquest carrer toquen el vehicles i s'està ratllant.",Telèfon 010,Ciutadà,Manteniment de la Ciutat,"Arbres via pública (poda/fumigació, etc.)",Arbres a la via pública,2.45266872,41.53967279,Eixample,2020-01-01 00:00:00
BC00292165,"5,5","3,8",Tel Civisme: | Comenta que li han deixat un matalàs a la porta de la empresa | Demana que passin a recollir el més aviat possible,Telèfon del civisme,Ciutadà,Manteniment de la Ciutat,Voluminosos (recollida via pública),Avís incidència/Queixa,2.42398979,41.52817052,Pla d´en Boet,2020-01-01 00:00:00
BC00292166,"4,5","3,8","Tel. 010: | Necessita que contactin amb ella porta setmanes que no passen a buidar els contenidors pel Polígon Pla d'en Boet, no vol deixar al carrer el contenidor ple i vol que li diguin quan ho pot treure.",Telèfon 010,Ciutadà,Manteniment de la Ciutat,Contenidors/ Recollida escombraries,Contenidors / Recollida escombraries,2.42686889,41.53063302,Pla d´en Boet,2020-01-01 00:00:00
BC00292167,"3,25","3,75","Bon dia. Dins del marc de les caòtiques decissions, incoherencies constants i gestió lamentable a tots els nivells del tema coronavirus, voldria queixar-me de que l'ajuntament (quí exactament ??) prohibeixi accedir a passejar amb menors al passeig marítim. És el lloc ideal per a poder mantenir un bon distanciament social i ben airejat. El BOE no prohibeix aquesta mena de llocs, com tampoc prohibeix els camins (tipus Cinc Sènies). Els quetenim la sort de poder accedir per tenir-ho a menys de 1 km, podríem anir-hi. Perquè es prohibeix doncs? Un sense sentit. La policia municipal ahir ens feia fora del passeig, perquè l'ajuntament ho havia dit. Però a [CITY] es va obrir els 5 km de façana litoral i protecció civil fins i tot repartia mascaretes. Era la noticia amable de moltes teles. Nens fins i tot ficant-se a l'aigua. I aquí, es prohibeix???? El Camí de la Geganta ple de gent sense poder entrar al parc, on hi hauria més distància social. Incoherències rera incoherències...La policia municipal dient que haviem d'estar al casc urbà....en contra del que habilita el BOE. Al casc urbà, carrers estrets, fantàstic....Gràcies i preguem que es dictin normatives coherents i amb sentit comú. I coordinades amb el que fan arreu de Catalunya, Espanya i el món.",Web municipal,Ciutadà,Protecció Civil,Protecció Civil,,2.45331638,41.53829787,Eixample,2020-01-01 00:00:00
BC00292168,"7,45","5,05","hola, com podem surtir a la seccio de desde casa al teu costat? som botiga de alimentació animal i no em surt cap apartat. fem servei a domicili i tenim obert. | gràcies | [NAME]",Web municipal,Ciutadà,Protecció Civil,Protecció Civil,,2.45189174,41.54008388,Eixample,2020-01-01 00:00:00
BC00292169,"7,45","3,8","Han trucat del c. [ADDRESS], a la nit, estan sense enllumenat públic, prega que s'arregli.",Telèfon del civisme,Ciutadà,Manteniment de la Ciutat,Enllumenat,,2.45446154,41.54132231,El Palau-Escorxador,2020-01-01 00:00:00
BC00292170,"7,45","2,55","Buenas vine a [ADDRESS] por temas laborals i per temes de quarantena no he pogut continuar treballant i com això s'està allargant més del Normal volia saber si em podries fer un permís per poder retornar a [ADDRESS] la meva residència habitual ja que no puc treballar i no puc pagar les meves despeses en aquests moments, moltes Gràcies per l'atenció.",Web municipal,Ciutadà,Policia local,,,,,,2020-01-01 00:00:00
BC00292171,"3,5",3,"El comercio [NAME], deja habitualmente y durante hores los palets de mercancías entregadas en la acera. | Por el espacio i afluencia de gente en la calle impide la correcta circulación e invade zonas de peatones, colas para entrar a comercios e espacios de edificios colindants. | SE AGRAVA LA SITUACIÓN CON LES NORMES DE SEGURIDAD PER SALUT, DES DE L'ESTAT D'ALERTA PER COVID19. | Es un comercio reincident en no acatar normes generals i bàsiques. Pueden consultar a los agents de proximitat de [NAME] o otros avisos a través del ajuntament.",Web municipal,Ciutadà,Policia local,Incidències sobre seguretat,,2.42486259,41.53908394,Cerdanyola,2020-01-01 00:00:00
